what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192544035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192544387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192545686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192987616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192990221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192991250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192991250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467192992498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467192996305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193002482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193033792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193037426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467193052777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193060046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193188886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193195188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193197965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193204299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193219883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467193286007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193301227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467193303315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193305787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467193419150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467193428058
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1467193434610
