what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198695754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198697033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198703304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467198706643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198707704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198714864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467198721744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467198722851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199314950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199329681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199333051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199352208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199353721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199369071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199370881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199376466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199402502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199430420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1467199492823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199502377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199507181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199517163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199517543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199519400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199539353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199541665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199544356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199550631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199550986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199552459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199556345
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467199569883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467199574111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1467199589290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199594329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199594533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199596211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199599187
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1467199602018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467199604140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199790014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199793977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199870293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199877048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1467199877048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467199878062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200350351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200380742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200384049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200385516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200386764
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467200387200
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1467200387965
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1467200387965
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1467200387996
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1467200388074
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1467200388168
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1467200388246
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1467200388292
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1467200388370
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1467275482393
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1467275482393
