what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467973945569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467973946287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467973957940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467973982900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467973991480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974012275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974014974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974030122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974043413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974050620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974053334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974061212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974063896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974077967
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1467974099027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974110618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1467974119947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974121850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1467974121865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1467974126904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1467974128074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974188088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974215325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974218040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974225465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974236292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974240082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974261938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974274574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974282873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974284995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974306242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974307989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974308769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974333979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974348690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974365709
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1467974391559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974393930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974395209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974407907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974439232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974442025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974446143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974447500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974449606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1467974459778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1467974460448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974558713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974576747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974593704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974608493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974614452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974694012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974710330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974718582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974719643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974723496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974730017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974730532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974734790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974739470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1467974749096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974754743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974935719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467974938620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1467975446361
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1467975646010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1467975676679
